time,Open,High,Low,Close,Volume
2022-09-28,0.0017138662,0.0017195767,0.0017003531,0.0017003531,4160654.5800000001
2022-09-29,0.0017007882,0.0017490592,0.0017007882,0.0017490592,3824365.0000000000
2022-09-30,0.0017485184,0.0017485184,0.0017032164,0.0017055655,4900983.5700000003
2022-10-01,0.0017063533,0.0017063533,0.0016835331,0.0016835331,1668638.8799999999
2022-10-02,0.0016837953,0.0017025006,0.0016645034,0.0016645034,1966178.9199999999
2022-10-03,0.0016632944,0.0016925347,0.0016632944,0.0016838119,2530711.3500000001
2022-10-04,0.0016819181,0.0016970056,0.0016819181,0.0016868602,3154929.7000000002
2022-10-05,0.0016864432,0.0016928508,0.0016827971,0.0016928508,2644378.0600000001
2022-10-06,0.0016909172,0.0016909172,0.0016664169,0.0016664169,3039589.7000000002
2022-10-07,0.0016665834,0.0016950110,0.0016665834,0.0016950110,2406636.6000000001
2022-10-08,0.0016950981,0.0016950981,0.0016659804,0.0016735134,1138635.5100000000
2022-10-09,0.0016741152,0.0016914937,0.0016741152,0.0016914937,1090694.8000000000
2022-10-10,0.0016911463,0.0017131882,0.0016625039,0.0016625039,2100371.1499999999
2022-10-11,0.0016631963,0.0016631963,0.0016135363,0.0016208676,2880240.7900000000
2022-10-12,0.0016206116,0.0016427939,0.0016170190,0.0016280042,1639042.3500000001
2022-10-13,0.0016277490,0.0016277490,0.0015261508,0.0015747097,6157619.2999999998
2022-10-14,0.0015754415,0.0016032486,0.0015505336,0.0015650269,3301617.7400000002
2022-10-15,0.0015652718,0.0015705445,0.0015460129,0.0015488092,1339443.2000000000
2022-10-16,0.0015489714,0.0015752258,0.0015489714,0.0015566452,1199882.7600000000
2022-10-17,0.0015566452,0.0015982998,0.0015566452,0.0015982998,2100002.7599999998
2022-10-18,0.0015982179,0.0015982179,0.0015571496,0.0015681582,2583935.8199999998
2022-10-19,0.0015681582,0.0015681582,0.0015001572,0.0015005721,2560474.3399999999
2022-10-20,0.0015004161,0.0015237849,0.0014694927,0.0014694927,3564702.9700000002
2022-10-21,0.0014694156,0.0014694726,0.0014383708,0.0014643806,4297208.3799999999
2022-10-22,0.0014642280,0.0014659740,0.0014379119,0.0014599187,1550004.6799999999
2022-10-23,0.0014598426,0.0015072493,0.0014539546,0.0015009996,2371333.8199999998
2022-10-24,0.0015011536,0.0015011536,0.0014629103,0.0014629103,2442548.3100000001
2022-10-25,0.0014629103,0.0015843863,0.0014597857,0.0015229828,6811146.0599999996
2022-10-26,0.0015230580,0.0015286503,0.0015078791,0.0015078791,4160813.1499999999
2022-10-27,0.0015062097,0.0015478810,0.0014824510,0.0014824510,4972863.7800000003
2022-10-28,0.0014818763,0.0015686747,0.0014818763,0.0015557388,3850018.2500000000
2022-10-29,0.0015558898,0.0016054654,0.0015496450,0.0015774324,3681764.3399999999
2022-10-30,0.0015774324,0.0016024079,0.0015539127,0.0015947712,2370113.9500000002
2022-10-31,0.0015947712,0.0016507464,0.0015911673,0.0015985860,4599455.5599999996
2022-11-01,0.0015989000,0.0016145254,0.0015749572,0.0015749572,2431250.2100000000
2022-11-02,0.0015747261,0.0015830209,0.0015027839,0.0015205054,4482963.4600000000
2022-11-03,0.0015221580,0.0015813999,0.0015221580,0.0015223291,2758395.0000000000
2022-11-04,0.0015220287,0.0016068577,0.0015205316,0.0015989006,4730919.6399999997
2022-11-05,0.0015988248,0.0018041261,0.0015988248,0.0017290837,6897046.2000000002
2022-11-06,0.0017290837,0.0017332522,0.0015290057,0.0015370842,5215033.9500000002
2022-11-07,0.0015370842,0.0015599830,0.0013672349,0.0014304342,9225208.3699999992
2022-11-08,0.0014301579,0.0015141941,0.0011663864,0.0012905652,27262061.1099999994
2022-11-09,0.0012920230,0.0012920230,0.0007345251,0.0008543865,32460754.8299999982
2022-11-10,0.0008539231,0.0010621242,0.0008252303,0.0010141754,15923673.3900000006
2022-11-11,0.0010144677,0.0010144677,0.0009241186,0.0009728668,7488574.0000000000
2022-11-12,0.0009726353,0.0009726353,0.0008639116,0.0008639116,3578610.4199999999
2022-11-13,0.0008638091,0.0008638091,0.0007915375,0.0007982302,4152013.8500000001
2022-11-14,0.0007982786,0.0008744892,0.0007735682,0.0008426763,6128751.6600000001
2022-11-15,0.0008426763,0.0008827142,0.0008426763,0.0008546140,4462120.7900000000
2022-11-16,0.0008549207,0.0008630700,0.0008319590,0.0008630700,2735986.7400000002
2022-11-17,0.0008630178,0.0008660618,0.0007872289,0.0008170600,4540401.2900000000
2022-11-18,0.0008169132,0.0008172765,0.0007847642,0.0007996379,2519974.8199999998
2022-11-19,0.0007997344,0.0007997344,0.0007602127,0.0007717313,1902620.5300000000
2022-11-20,0.0007717777,0.0008077862,0.0007363045,0.0007402488,2780345.8100000001
2022-11-21,0.0007402488,0.0007415068,0.0007091127,0.0007415068,4065932.8999999999
2022-11-22,0.0007415068,0.0007709005,0.0007067640,0.0007709005,4671563.8300000001
2022-11-23,0.0007708527,0.0008700885,0.0007708527,0.0008677761,7013958.6799999997
2022-11-24,0.0008680913,0.0008895907,0.0008445204,0.0008801882,4307954.0099999998
2022-11-25,0.0008805069,0.0008805069,0.0008499666,0.0008499666,2666032.7300000000
2022-11-26,0.0008499666,0.0008960144,0.0008482197,0.0008605089,2511676.1800000002
2022-11-27,0.0008607180,0.0008707188,0.0008516550,0.0008516550,2105273.3599999999
2022-11-28,0.0008516550,0.0008542835,0.0007985504,0.0008250805,4711437.1399999997
2022-11-29,0.0008249273,0.0008439712,0.0008128199,0.0008128199,2323948.8300000001
2022-11-30,0.0008126218,0.0008388004,0.0008059211,0.0008359920,3469156.4300000002
2022-12-01,0.0008360908,0.0008360908,0.0007928525,0.0007983938,1998841.1000000001
2022-12-02,0.0007984409,0.0008091054,0.0007934524,0.0008091054,1575573.2500000000
2022-12-03,0.0008090577,0.0008090577,0.0007823411,0.0007836436,905101.9600000000
2022-12-04,0.0007836436,0.0008032576,0.0007836436,0.0008032576,864389.9200000000
2022-12-05,0.0008031164,0.0008129521,0.0007998352,0.0008106523,2146357.9100000001
2022-12-06,0.0008104621,0.0008417270,0.0008104621,0.0008417270,2152398.0299999998
2022-12-07,0.0008418758,0.0008418758,0.0008030593,0.0008040979,1902068.7600000000
2022-12-08,0.0008040979,0.0008040979,0.0007929963,0.0007938993,1252396.7800000000
2022-12-09,0.0007937152,0.0008079295,0.0007905370,0.0007918367,1330607.0500000000
2022-12-10,0.0007918367,0.0007966092,0.0007895043,0.0007895043,550796.2600000000
2022-12-11,0.0007894584,0.0008017196,0.0007808140,0.0007808140,827453.1600000000
2022-12-12,0.0007807232,0.0007821951,0.0007606184,0.0007821951,2085456.3400000001
2022-12-13,0.0007821491,0.0007841698,0.0007514111,0.0007841698,2992939.1899999999
2022-12-14,0.0007841698,0.0008136940,0.0007745050,0.0007745050,4189087.5299999998
2022-12-15,0.0007749300,0.0008069893,0.0007749300,0.0008069893,2511806.6899999999
2022-12-16,0.0008069893,0.0008085592,0.0007161202,0.0007275321,4570261.8700000001
2022-12-17,0.0007277051,0.0007487431,0.0007204924,0.0007487431,2981168.5099999998
2022-12-18,0.0007487431,0.0007508634,0.0007357880,0.0007386839,1399964.8799999999
2022-12-19,0.0007386839,0.0007471810,0.0007062027,0.0007217118,2992173.6200000001
2022-12-20,0.0007217554,0.0007321366,0.0007217554,0.0007280285,2459396.5000000000
2022-12-21,0.0007278988,0.0007278988,0.0007117651,0.0007230064,1956364.4399999999
2022-12-22,0.0007229633,0.0007229633,0.0007042849,0.0007107607,2686800.1699999999
2022-12-23,0.0007108035,0.0007158903,0.0006996911,0.0006996911,1938721.3200000001
2022-12-24,0.0006996911,0.0006996911,0.0006631679,0.0006798884,3016872.2599999998
2022-12-25,0.0006798884,0.0006854599,0.0006718068,0.0006788247,1011401.1400000000
2022-12-26,0.0006788247,0.0006794796,0.0006606930,0.0006737631,1632701.6100000001
2022-12-27,0.0006737631,0.0006744885,0.0006454721,0.0006671881,2679692.0800000001
2022-12-28,0.0006671881,0.0006671881,0.0005689353,0.0005867957,8263399.0099999998
2022-12-29,0.0005868663,0.0006498498,0.0004875797,0.0005798749,11474675.5700000003
2022-12-30,0.0005798749,0.0006144513,0.0005527331,0.0005982251,12938619.9900000002
2022-12-31,0.0005983334,0.0006114114,0.0005842962,0.0006007123,4003762.5899999999
2023-01-01,0.0006007123,0.0006075217,0.0005889138,0.0006023878,3717429.1699999999
2023-01-02,0.0006022426,0.0007145415,0.0005915297,0.0006747219,6930407.4800000004
2023-01-03,0.0006747219,0.0008223096,0.0006630533,0.0008047842,10274568.4499999993
2023-01-04,0.0008047359,0.0008375545,0.0007713134,0.0007930139,10543054.1600000001
2023-01-05,0.0007930139,0.0008160622,0.0007729036,0.0007975533,4946914.3300000001
2023-01-06,0.0007975533,0.0008056198,0.0007612934,0.0008014248,5090840.9800000004
2023-01-07,0.0008012345,0.0008012345,0.0007724736,0.0007735002,1903347.6899999999
2023-01-08,0.0007735002,0.0008740889,0.0007596808,0.0008537162,5128425.3600000003
2023-01-09,0.0008537162,0.0010073018,0.0008443131,0.0009371758,16507038.8300000001
2023-01-10,0.0009371758,0.0009593440,0.0009086134,0.0009297924,7263067.4100000001
2023-01-11,0.0009295258,0.0009459228,0.0008828964,0.0009360704,5770927.9199999999
2023-01-12,0.0009360704,0.0009360704,0.0008828848,0.0008828848,7520429.0999999996
2023-01-13,0.0008825093,0.0009593068,0.0008717949,0.0009476684,7751192.4000000004
2023-01-14,0.0009478648,0.0011675738,0.0009458266,0.0011675738,19047944.1799999997
2023-01-15,0.0011676301,0.0011822496,0.0010701251,0.0010989961,9730791.4800000004
2023-01-16,0.0010988905,0.0011676241,0.0010792866,0.0011078745,8315802.1699999999
2023-01-17,0.0011078224,0.0011091044,0.0010720809,0.0010720809,5233561.5599999996
2023-01-18,0.0010710275,0.0010911947,0.0009940766,0.0009940766,9877415.0600000005
2023-01-19,0.0009939342,0.0010401104,0.0009903534,0.0010199704,4845438.9299999997
2023-01-20,0.0010199704,0.0012041054,0.0010029230,0.0011939601,7144165.4299999997
2023-01-21,0.0011936811,0.0011936811,0.0010566379,0.0010566379,7960756.5599999996
2023-01-22,0.0010560475,0.0010909481,0.0010400177,0.0010605132,5113072.3600000003
2023-01-23,0.0010609777,0.0010760996,0.0010609777,0.0010610022,4270924.4600000000
2023-01-24,0.0010616961,0.0010884207,0.0009888801,0.0009898709,3774704.9199999999
2023-01-25,0.0009898709,0.0011008578,0.0009898709,0.0010782157,5284710.9699999997
2023-01-26,0.0010780735,0.0010780735,0.0010496823,0.0010567659,3024929.4199999999
2023-01-27,0.0010568118,0.0010731183,0.0010363338,0.0010538571,3618766.1600000001
2023-01-28,0.0010539480,0.0010719149,0.0010369529,0.0010437315,1813018.6699999999
2023-01-29,0.0010437315,0.0011264997,0.0010337167,0.0011009794,4025288.2400000002
2023-01-30,0.0011010259,0.0011010259,0.0010140195,0.0010360477,4465263.7300000004
2023-01-31,0.0010358686,0.0010536291,0.0010327565,0.0010327565,2511422.1600000001
2023-02-01,0.0010328010,0.0010837524,0.0009862858,0.0010837524,4564231.7999999998
2023-02-02,0.0010837524,0.0010837524,0.0010107643,0.0010107643,4348122.0000000000
2023-02-03,0.0010105963,0.0010538002,0.0010105963,0.0010538002,2855668.5200000000
2023-02-04,0.0010538452,0.0010575863,0.0010387617,0.0010387617,935122.4100000000
2023-02-05,0.0010388060,0.0010430965,0.0010097249,0.0010278288,1790002.5400000000
2023-02-06,0.0010276939,0.0010276939,0.0009855790,0.0009855790,1538910.8500000001
2023-02-07,0.0009850656,0.0010398220,0.0009850656,0.0010398220,2381944.0600000001
2023-02-08,0.0010398220,0.0010398220,0.0010054659,0.0010141067,1778403.8200000001
2023-02-09,0.0010144168,0.0010146503,0.0008941818,0.0009092120,3179112.6000000001
2023-02-10,0.0009091313,0.0009417040,0.0009091313,0.0009273506,2528073.0699999998
2023-02-11,0.0009270944,0.0009613520,0.0009270944,0.0009613520,1019733.5800000000
2023-02-12,0.0009613964,0.0010155755,0.0009529749,0.0009787505,1900438.7000000000
2023-02-13,0.0009785279,0.0009804367,0.0009244012,0.0009597709,2763693.2500000000
2023-02-14,0.0009598596,0.0010028679,0.0009598596,0.0009873921,3127307.4800000000
2023-02-15,0.0009879278,0.0010404373,0.0009726251,0.0010388197,2839483.8500000001
2023-02-16,0.0010386841,0.0010386841,0.0008913984,0.0008913984,3444216.8700000001
2023-02-17,0.0008913270,0.0009509542,0.0008913270,0.0009509542,2109039.5400000000
2023-02-18,0.0009509152,0.0009562645,0.0009495105,0.0009495105,1228432.2300000000
2023-02-19,0.0009495489,0.0010177501,0.0009495489,0.0010151558,3095573.1499999999
2023-02-20,0.0010151558,0.0010793057,0.0010112312,0.0010579325,4632944.6100000003
2023-02-21,0.0010579325,0.0010579325,0.0010086871,0.0010116637,3199162.8999999999
2023-02-22,0.0010117456,0.0010217057,0.0009841485,0.0010178985,3502880.8500000001
2023-02-23,0.0010179414,0.0010179414,0.0009989000,0.0010023886,2043966.7000000000
2023-02-24,0.0010020947,0.0010020947,0.0009778261,0.0009995669,2139995.2599999998
2023-02-25,0.0009991338,0.0010000429,0.0009385524,0.0009745910,1497905.1299999999
2023-02-26,0.0009746758,0.0010000850,0.0009746758,0.0009915243,1304479.6200000001
2023-02-27,0.0009910600,0.0009910600,0.0009637462,0.0009733791,1973417.5800000001
2023-02-28,0.0009735045,0.0009735045,0.0009316585,0.0009316585,1713390.0200000000
2023-03-01,0.0009316188,0.0009541476,0.0009316188,0.0009499894,1434134.2200000000
2023-03-02,0.0009499494,0.0009524610,0.0009346721,0.0009376599,1416151.1499999999
2023-03-03,0.0009377399,0.0009599355,0.0009272727,0.0009599355,2171732.6699999999
2023-03-04,0.0009598494,0.0009646891,0.0009160650,0.0009402437,764652.1400000000
2023-03-05,0.0009401595,0.0009566484,0.0009346169,0.0009346169,1581049.9099999999
2023-03-06,0.0009346169,0.0009366977,0.0009162815,0.0009162815,1826091.2300000000
2023-03-07,0.0009162815,0.0009291702,0.0008996398,0.0009116706,2629195.6699999999
2023-03-08,0.0009117528,0.0009149270,0.0008299021,0.0008364743,4279252.3399999999
2023-03-09,0.0008365123,0.0008476109,0.0007978444,0.0008258759,5920710.9699999997
2023-03-10,0.0008259545,0.0009188454,0.0008186417,0.0009188454,7733108.2599999998
2023-03-11,0.0009189380,0.0009189380,0.0008589853,0.0008900728,3772210.3700000001
2023-03-12,0.0008901163,0.0009635355,0.0008778045,0.0009635355,4075182.7000000002
2023-03-13,0.0009637640,0.0009637640,0.0008393472,0.0008393472,7637676.5800000001
2023-03-14,0.0008389344,0.0008389344,0.0008267389,0.0008329354,6614947.5099999998
2023-03-15,0.0008327365,0.0008526886,0.0007840434,0.0007904427,5266573.9600000000
2023-03-16,0.0007908309,0.0007911330,0.0007829461,0.0007877602,3042224.8799999999
2023-03-17,0.0007881065,0.0008052219,0.0007879401,0.0008052219,4509074.5199999996
2023-03-18,0.0008050721,0.0008239270,0.0007752051,0.0007752051,4461864.1399999997
2023-03-19,0.0007753747,0.0007902319,0.0007729213,0.0007729213,2423668.4600000000
2023-03-20,0.0007729758,0.0008390801,0.0007729758,0.0007965554,6932667.3099999996
2023-03-21,0.0007966698,0.0008200863,0.0007876513,0.0008016309,4607824.9800000004
2023-03-22,0.0008016593,0.0008037453,0.0007868914,0.0008037453,5038675.7000000002
2023-03-23,0.0008025730,0.0008025730,0.0007819046,0.0007819046,3432875.3799999999
2023-03-24,0.0007813544,0.0007813544,0.0007388929,0.0007424161,3855459.8500000001
2023-03-25,0.0007424961,0.0007521600,0.0007424961,0.0007502845,1062418.1000000001
2023-03-26,0.0007502019,0.0007525492,0.0007467843,0.0007525492,869407.5100000000
2023-03-27,0.0007525492,0.0007525492,0.0007309446,0.0007378569,1756147.2700000000
2023-03-28,0.0007375834,0.0007574326,0.0007366683,0.0007456156,1803506.2600000000
2023-03-29,0.0007449095,0.0007518325,0.0007425133,0.0007425133,1701115.2000000000
2023-03-30,0.0007423827,0.0007428865,0.0007283621,0.0007345319,2366467.0400000000
2023-03-31,0.0007337975,0.0007493107,0.0007289434,0.0007442024,1407617.3400000001
2023-04-01,0.0007441501,0.0007441501,0.0007366222,0.0007426579,592761.5400000000
2023-04-02,0.0007426579,0.0007452503,0.0007267056,0.0007341057,715367.0300000000
2023-04-03,0.0007344997,0.0007366870,0.0007242754,0.0007281657,2415569.7900000000
2023-04-04,0.0007280102,0.0007470032,0.0007280102,0.0007418177,1402483.7300000000
2023-04-05,0.0007418177,0.0007420907,0.0007403946,0.0007420907,1714081.5300000000
2023-04-06,0.0007423534,0.0007423534,0.0007354567,0.0007354567,1020641.4500000000
2023-04-07,0.0007356141,0.0007385293,0.0007284959,0.0007323712,847016.2800000000
2023-04-08,0.0007324499,0.0007357848,0.0007142344,0.0007169690,1044891.2900000000
2023-04-09,0.0007170716,0.0007230791,0.0007153379,0.0007207015,538604.5900000000
2023-04-10,0.0007205225,0.0007205225,0.0007148700,0.0007164874,1381946.1299999999
2023-04-11,0.0007165856,0.0007757972,0.0007161266,0.0007629816,5608131.2800000003
2023-04-12,0.0007629816,0.0008018883,0.0007528041,0.0007992752,4964985.2199999997
2023-04-13,0.0007988463,0.0008257660,0.0007943486,0.0008055592,2798703.2000000002
2023-04-14,0.0008055327,0.0008219752,0.0007923069,0.0008153714,3760093.8300000001
2023-04-15,0.0008152371,0.0008152371,0.0007881252,0.0007926106,1355818.9700000000
2023-04-16,0.0007926106,0.0008366862,0.0007911928,0.0008366862,1625974.0600000001
2023-04-17,0.0008362450,0.0008546924,0.0008329059,0.0008344362,3259936.4399999999
2023-04-18,0.0008340117,0.0008348916,0.0008212065,0.0008212065,2170782.9100000001
2023-04-19,0.0008212608,0.0008212608,0.0007596071,0.0007758591,3985053.6800000002
2023-04-20,0.0007763901,0.0007902606,0.0007705767,0.0007902606,3492673.1299999999
2023-04-21,0.0007903731,0.0007903731,0.0007726253,0.0007794684,2615328.9600000000
2023-04-22,0.0007794398,0.0007915016,0.0007760622,0.0007890831,950674.0600000001
2023-04-23,0.0007890546,0.0007976186,0.0007671774,0.0007815515,1124806.6499999999
2023-04-24,0.0007814661,0.0007857704,0.0007790668,0.0007812272,1394822.5900000001
2023-04-25,0.0007811701,0.0007945821,0.0007629518,0.0007945821,1475990.8000000000
2023-04-26,0.0007940932,0.0007940932,0.0007395475,0.0007628060,2877703.9900000002
2023-04-27,0.0007629701,0.0007629701,0.0007528150,0.0007528150,2199862.2900000000
2023-04-28,0.0007518265,0.0007962641,0.0007518265,0.0007962641,2361233.1800000002
2023-04-29,0.0007962370,0.0008085540,0.0007897182,0.0007927017,1246144.5100000000
2023-04-30,0.0007928371,0.0008000401,0.0007735766,0.0007735766,1372844.4900000000
2023-05-01,0.0007738136,0.0007896912,0.0007738136,0.0007896912,1929816.2800000000
2023-05-02,0.0007900320,0.0007900320,0.0007757420,0.0007757420,1310200.6899999999
2023-05-03,0.0007758230,0.0007850058,0.0007552065,0.0007850058,1728560.6200000001
2023-05-04,0.0007851998,0.0007851998,0.0007521971,0.0007521971,1275932.0500000000
2023-05-05,0.0007520670,0.0007767415,0.0007520670,0.0007723247,2098591.6499999999
2023-05-06,0.0007722464,0.0007795384,0.0007600761,0.0007600761,1641310.4800000000
2023-05-07,0.0007597082,0.0007809824,0.0007495682,0.0007495682,1444135.1399999999
2023-05-08,0.0007493870,0.0007561305,0.0007344488,0.0007561305,2754289.2599999998
2023-05-09,0.0007562687,0.0007564383,0.0007463117,0.0007463117,1170238.4800000000
2023-05-10,0.0007461502,0.0007554930,0.0007447284,0.0007554930,2069780.5300000000
2023-05-11,0.0007559021,0.0007559021,0.0007410180,0.0007522717,1571469.0400000000
2023-05-12,0.0007522157,0.0007902391,0.0007522157,0.0007902391,1961429.0900000001
2023-05-13,0.0007899109,0.0007899109,0.0007764496,0.0007764496,896741.6500000000
2023-05-14,0.0007764496,0.0007815602,0.0007759982,0.0007786992,820782.4200000000
2023-05-15,0.0007787282,0.0007787282,0.0007656951,0.0007656951,1661879.1799999999
2023-05-16,0.0007653880,0.0007708576,0.0007607563,0.0007678028,1562256.0500000000
2023-05-17,0.0007678313,0.0007722303,0.0007678313,0.0007693151,1359624.8999999999
2023-05-18,0.0007683608,0.0007683608,0.0007602317,0.0007602317,1563014.6299999999
2023-05-19,0.0007610566,0.0007610566,0.0007583097,0.0007583097,598027.5900000000
2023-05-20,0.0007582532,0.0007582532,0.0007490305,0.0007490305,589006.6300000000
2023-05-21,0.0007488369,0.0007488369,0.0007253731,0.0007290157,875157.3600000000
2023-05-22,0.0007287991,0.0007393456,0.0007272118,0.0007272118,1295260.8600000001
2023-05-23,0.0007272118,0.0007365325,0.0007243566,0.0007365325,1164625.7300000000
2023-05-24,0.0007367492,0.0007367492,0.0007202025,0.0007323021,1609688.2900000000
2023-05-25,0.0007323858,0.0007342828,0.0007264858,0.0007273208,941891.4000000000
2023-05-26,0.0007271285,0.0007271285,0.0007230626,0.0007230626,580973.2400000000
2023-05-27,0.0007228736,0.0007648461,0.0007228736,0.0007643122,693897.8300000000
2023-05-28,0.0007643122,0.0007643122,0.0007562384,0.0007562384,1122610.3700000001
2023-05-29,0.0007562384,0.0007562384,0.0007366242,0.0007446924,971645.9200000000
2023-05-30,0.0007449079,0.0007638839,0.0007428364,0.0007634328,1940379.1299999999
2023-05-31,0.0007633780,0.0007705403,0.0007599509,0.0007705403,1220068.8999999999
2023-06-01,0.0007704263,0.0007704263,0.0007633900,0.0007633900,915884.5000000000
2023-06-02,0.0007631344,0.0007829560,0.0007631344,0.0007804412,1072349.9800000000
2023-06-03,0.0007802408,0.0007823970,0.0007759704,0.0007823970,585145.7800000000
2023-06-04,0.0007825702,0.0008171563,0.0007814530,0.0008015281,1339500.0500000000
2023-06-05,0.0008015281,0.0008036137,0.0007574146,0.0007812683,3154591.9600000000
2023-06-06,0.0007814818,0.0007814818,0.0007527953,0.0007527953,2091853.3999999999
2023-06-07,0.0007525176,0.0007525176,0.0007037093,0.0007037093,2314791.7200000002
2023-06-08,0.0007035233,0.0007124473,0.0006985463,0.0007115950,907949.5200000000
2023-06-09,0.0007118363,0.0007229816,0.0006508426,0.0006589661,2121056.3399999999
2023-06-10,0.0006589411,0.0006589411,0.0005165224,0.0006071193,5812236.4900000002
2023-06-11,0.0006071429,0.0006192555,0.0005897026,0.0005970207,1411842.7900000000
2023-06-12,0.0005969748,0.0005982678,0.0005754077,0.0005878936,1420312.6299999999
2023-06-13,0.0005879163,0.0006051775,0.0005743059,0.0005803985,1422396.3100000001
2023-06-14,0.0005804433,0.0005886188,0.0005480515,0.0005597001,1261873.2800000000
2023-06-15,0.0005598299,0.0005817549,0.0005598299,0.0005806046,1283928.7900000000
2023-06-16,0.0005806959,0.0005833491,0.0005728919,0.0005810954,1447075.0200000000
2023-06-17,0.0005811395,0.0006010827,0.0005792229,0.0005913471,861853.9700000000
2023-06-18,0.0005912130,0.0005941708,0.0005791390,0.0005791390,491829.1900000000
2023-06-19,0.0005791390,0.0006037198,0.0005791390,0.0006037198,733133.4399999999
2023-06-20,0.0006033126,0.0006033126,0.0005902218,0.0005946004,1517960.7600000000
2023-06-21,0.0005945579,0.0005945579,0.0005722442,0.0005722442,2236078.7200000002
2023-06-22,0.0005720543,0.0005815440,0.0005505558,0.0005505558,1315581.0300000000
2023-06-23,0.0005505376,0.0005578867,0.0005429242,0.0005549264,2379666.3500000001
2023-06-24,0.0005547648,0.0005660865,0.0005424770,0.0005436272,1235574.0100000000
2023-06-25,0.0005436982,0.0005597964,0.0005436982,0.0005574352,1147278.8500000001
2023-06-26,0.0005574901,0.0005584369,0.0005327143,0.0005381107,1436529.0700000001
2023-06-27,0.0005377907,0.0005456890,0.0005359100,0.0005420646,1294930.1599999999
2023-06-28,0.0005420823,0.0005420823,0.0005256462,0.0005309852,1747808.8799999999
2023-06-29,0.0005310029,0.0005927007,0.0005298124,0.0005881968,2625741.9700000002
2023-06-30,0.0005882161,0.0006393118,0.0005798428,0.0006210485,3056516.3199999998
2023-07-01,0.0006211303,0.0006211303,0.0005906797,0.0006110984,1014465.0500000000
2023-07-02,0.0006111184,0.0006430690,0.0006111184,0.0006366968,1577118.7500000000
2023-07-03,0.0006366968,0.0006366968,0.0006164822,0.0006164822,1005093.6899999999
2023-07-04,0.0006164625,0.0006365116,0.0006164625,0.0006236160,1029507.5500000000
2023-07-05,0.0006237785,0.0006281993,0.0006108058,0.0006241992,1162282.8999999999
2023-07-06,0.0006241992,0.0006657143,0.0006241992,0.0006469172,3637283.1099999999
2023-07-07,0.0006469598,0.0007127607,0.0006469598,0.0007112154,3377031.8999999999
2023-07-08,0.0007111214,0.0007392292,0.0007093426,0.0007245078,1959912.0000000000
2023-07-09,0.0007245559,0.0007342554,0.0006987727,0.0007051473,1182257.3899999999
2023-07-10,0.0007051473,0.0007068742,0.0006844881,0.0006906615,2078003.9099999999
2023-07-11,0.0006906615,0.0007216663,0.0006906615,0.0007216663,1390885.7100000000
2023-07-12,0.0007216663,0.0007344961,0.0007204077,0.0007242883,2038635.9500000000
2023-07-13,0.0007243122,0.0008419762,0.0007089713,0.0008224547,4578046.5899999999
2023-07-14,0.0008224547,0.0010111013,0.0008224547,0.0008863953,5914617.8300000001
2023-07-15,0.0008859541,0.0009571424,0.0008834900,0.0009047462,2780586.5600000001
2023-07-16,0.0009047462,0.0009398200,0.0008826953,0.0009064772,2089861.8899999999
2023-07-17,0.0009062376,0.0009374383,0.0008630160,0.0008972944,2941926.9300000002
2023-07-18,0.0008975345,0.0008975345,0.0008387250,0.0008600559,2439766.6099999999
2023-07-19,0.0008602585,0.0008940639,0.0008543814,0.0008756282,2475618.5200000000
2023-07-20,0.0008756865,0.0008992569,0.0008472283,0.0008523797,2241363.0299999998
2023-07-21,0.0008523797,0.0008655286,0.0008449897,0.0008539198,1304691.9299999999
2023-07-22,0.0008538626,0.0008658110,0.0008081181,0.0008216883,938917.6600000000
2023-07-23,0.0008216883,0.0008321798,0.0008151147,0.0008228921,1196929.4099999999
2023-07-24,0.0008228921,0.0008238768,0.0007929409,0.0008028996,1723093.6599999999
2023-07-25,0.0008028996,0.0008173830,0.0007830247,0.0007977393,1322488.0100000000
2023-07-26,0.0007976574,0.0008694915,0.0007965636,0.0008563752,2122730.3100000001
2023-07-27,0.0008563170,0.0008642766,0.0008486641,0.0008608272,1602133.7200000000
2023-07-28,0.0008608272,0.0008643522,0.0008420041,0.0008462089,1367070.8400000001
2023-07-29,0.0008463533,0.0008631479,0.0008457831,0.0008575616,766106.3400000000
2023-07-30,0.0008575908,0.0008575908,0.0008088059,0.0008305648,1208100.9299999999
2023-07-31,0.0008307640,0.0008400258,0.0008107736,0.0008135268,1307825.7100000000
2023-08-01,0.0008136384,0.0008219974,0.0007982782,0.0008219974,1443334.0900000001
2023-08-02,0.0008219131,0.0008219131,0.0007905562,0.0007942065,1324116.9199999999
2023-08-03,0.0007944792,0.0007953734,0.0007730690,0.0007730690,995059.7200000000
2023-08-04,0.0007732012,0.0008028500,0.0007732012,0.0007855516,1252802.7900000000
2023-08-05,0.0007854433,0.0007870959,0.0007719566,0.0007793505,561125.8700000000
2023-08-06,0.0007793505,0.0008055260,0.0007792970,0.0007979071,797415.0699999999
2023-08-07,0.0007978522,0.0008091990,0.0007788358,0.0007936399,817463.9300000001
2023-08-08,0.0007936399,0.0008268518,0.0007910479,0.0008101325,1786984.8700000001
2023-08-09,0.0008099699,0.0008289398,0.0008099699,0.0008289398,1347180.8700000001
2023-08-10,0.0008290526,0.0008376258,0.0008230354,0.0008364230,788164.5400000000
2023-08-11,0.0008364515,0.0008430144,0.0008322497,0.0008381011,820520.5200000000
